source,id,name,description,type,dependencies,registry_dependencies,official_url,registry_json,files
React Bits,LightTunnel-TS-CSS,LightTunnel,A radial fibre-optic tunnel with light pulses racing into depth.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LightTunnel,https://reactbits.dev/r/LightTunnel-TS-CSS.json,LightTunnel.css; LightTunnel.tsx
React Bits,LightTunnel-TS-TW,LightTunnel,A radial fibre-optic tunnel with light pulses racing into depth.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LightTunnel,https://reactbits.dev/r/LightTunnel-TS-TW.json,LightTunnel/LightTunnel.tsx
React Bits,Lightfall-JS-CSS,Lightfall,Colorful light streaks raining down a glowing tunnel with a cursor light.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Lightfall,https://reactbits.dev/r/Lightfall-JS-CSS.json,Lightfall.css; Lightfall.jsx
React Bits,Lightfall-JS-TW,Lightfall,Colorful light streaks raining down a glowing tunnel with a cursor light.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Lightfall,https://reactbits.dev/r/Lightfall-JS-TW.json,Lightfall/Lightfall.jsx
React Bits,Lightfall-TS-CSS,Lightfall,Colorful light streaks raining down a glowing tunnel with a cursor light.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Lightfall,https://reactbits.dev/r/Lightfall-TS-CSS.json,Lightfall.css; Lightfall.tsx
React Bits,Lightfall-TS-TW,Lightfall,Colorful light streaks raining down a glowing tunnel with a cursor light.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Lightfall,https://reactbits.dev/r/Lightfall-TS-TW.json,Lightfall/Lightfall.tsx
React Bits,Lightning-JS-CSS,Lightning,Procedural lightning bolts with branching and glow flicker.,registry:component,,,https://reactbits.dev/Lightning,https://reactbits.dev/r/Lightning-JS-CSS.json,Lightning.css; Lightning.jsx
React Bits,Lightning-JS-TW,Lightning,Procedural lightning bolts with branching and glow flicker.,registry:component,,,https://reactbits.dev/Lightning,https://reactbits.dev/r/Lightning-JS-TW.json,Lightning/Lightning.jsx
React Bits,Lightning-TS-CSS,Lightning,Procedural lightning bolts with branching and glow flicker.,registry:component,,,https://reactbits.dev/Lightning,https://reactbits.dev/r/Lightning-TS-CSS.json,Lightning.css; Lightning.tsx
React Bits,Lightning-TS-TW,Lightning,Procedural lightning bolts with branching and glow flicker.,registry:component,,,https://reactbits.dev/Lightning,https://reactbits.dev/r/Lightning-TS-TW.json,Lightning/Lightning.tsx
React Bits,LineSidebar-JS-CSS,LineSidebar,Static list navigation with a cursor-proximity effect that shifts and highlights nearby items.,registry:component,,,https://reactbits.dev/LineSidebar,https://reactbits.dev/r/LineSidebar-JS-CSS.json,LineSidebar.css; LineSidebar.jsx
React Bits,LineSidebar-JS-TW,LineSidebar,Static list navigation with a cursor-proximity effect that shifts and highlights nearby items.,registry:component,,,https://reactbits.dev/LineSidebar,https://reactbits.dev/r/LineSidebar-JS-TW.json,LineSidebar/LineSidebar.jsx
React Bits,LineSidebar-TS-CSS,LineSidebar,Static list navigation with a cursor-proximity effect that shifts and highlights nearby items.,registry:component,,,https://reactbits.dev/LineSidebar,https://reactbits.dev/r/LineSidebar-TS-CSS.json,LineSidebar.css; LineSidebar.tsx
React Bits,LineSidebar-TS-TW,LineSidebar,Static list navigation with a cursor-proximity effect that shifts and highlights nearby items.,registry:component,,,https://reactbits.dev/LineSidebar,https://reactbits.dev/r/LineSidebar-TS-TW.json,LineSidebar/LineSidebar.tsx
React Bits,LineWaves-JS-CSS,LineWaves,Animated line wave pattern with colorful warped distortion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LineWaves,https://reactbits.dev/r/LineWaves-JS-CSS.json,LineWaves.css; LineWaves.jsx
React Bits,LineWaves-JS-TW,LineWaves,Animated line wave pattern with colorful warped distortion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LineWaves,https://reactbits.dev/r/LineWaves-JS-TW.json,LineWaves/LineWaves.jsx
React Bits,LineWaves-TS-CSS,LineWaves,Animated line wave pattern with colorful warped distortion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LineWaves,https://reactbits.dev/r/LineWaves-TS-CSS.json,LineWaves.css; LineWaves.tsx
React Bits,LineWaves-TS-TW,LineWaves,Animated line wave pattern with colorful warped distortion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LineWaves,https://reactbits.dev/r/LineWaves-TS-TW.json,LineWaves/LineWaves.tsx
React Bits,LiquidChrome-JS-CSS,LiquidChrome,Liquid metallic chrome shader with flowing reflective surface.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LiquidChrome,https://reactbits.dev/r/LiquidChrome-JS-CSS.json,LiquidChrome.css; LiquidChrome.jsx
React Bits,LiquidChrome-JS-TW,LiquidChrome,Liquid metallic chrome shader with flowing reflective surface.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LiquidChrome,https://reactbits.dev/r/LiquidChrome-JS-TW.json,LiquidChrome/LiquidChrome.jsx
React Bits,LiquidChrome-TS-CSS,LiquidChrome,Liquid metallic chrome shader with flowing reflective surface.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LiquidChrome,https://reactbits.dev/r/LiquidChrome-TS-CSS.json,LiquidChrome.css; LiquidChrome.tsx
React Bits,LiquidChrome-TS-TW,LiquidChrome,Liquid metallic chrome shader with flowing reflective surface.,registry:component,ogl@^1.0.11,,https://reactbits.dev/LiquidChrome,https://reactbits.dev/r/LiquidChrome-TS-TW.json,LiquidChrome/LiquidChrome.tsx
React Bits,LiquidEther-JS-CSS,LiquidEther,Interactive liquid shader with flowing distortion and customizable colors.,registry:component,three@^0.180.0,,https://reactbits.dev/LiquidEther,https://reactbits.dev/r/LiquidEther-JS-CSS.json,LiquidEther.css; LiquidEther.jsx
React Bits,LiquidEther-JS-TW,LiquidEther,Interactive liquid shader with flowing distortion and customizable colors.,registry:component,three@^0.180.0,,https://reactbits.dev/LiquidEther,https://reactbits.dev/r/LiquidEther-JS-TW.json,LiquidEther/LiquidEther.jsx
React Bits,LiquidEther-TS-CSS,LiquidEther,Interactive liquid shader with flowing distortion and customizable colors.,registry:component,three@^0.180.0,,https://reactbits.dev/LiquidEther,https://reactbits.dev/r/LiquidEther-TS-CSS.json,LiquidEther.css; LiquidEther.tsx
React Bits,LiquidEther-TS-TW,LiquidEther,Interactive liquid shader with flowing distortion and customizable colors.,registry:component,three@^0.180.0,,https://reactbits.dev/LiquidEther,https://reactbits.dev/r/LiquidEther-TS-TW.json,LiquidEther/LiquidEther.tsx
React Bits,LogoLoop-JS-CSS,LogoLoop,Continuously looping marquee of brand or tech logos with seamless repeat and hover pause.,registry:component,,,https://reactbits.dev/LogoLoop,https://reactbits.dev/r/LogoLoop-JS-CSS.json,LogoLoop.css; LogoLoop.jsx
React Bits,LogoLoop-JS-TW,LogoLoop,Continuously looping marquee of brand or tech logos with seamless repeat and hover pause.,registry:component,,,https://reactbits.dev/LogoLoop,https://reactbits.dev/r/LogoLoop-JS-TW.json,LogoLoop/LogoLoop.jsx
React Bits,LogoLoop-TS-CSS,LogoLoop,Continuously looping marquee of brand or tech logos with seamless repeat and hover pause.,registry:component,,,https://reactbits.dev/LogoLoop,https://reactbits.dev/r/LogoLoop-TS-CSS.json,LogoLoop.css; LogoLoop.tsx
React Bits,LogoLoop-TS-TW,LogoLoop,Continuously looping marquee of brand or tech logos with seamless repeat and hover pause.,registry:component,,,https://reactbits.dev/LogoLoop,https://reactbits.dev/r/LogoLoop-TS-TW.json,LogoLoop/LogoLoop.tsx
React Bits,MagicBento-JS-CSS,MagicBento,Interactive bento grid tiles expand + animate with various options.,registry:component,gsap@^3.13.0,,https://reactbits.dev/MagicBento,https://reactbits.dev/r/MagicBento-JS-CSS.json,MagicBento.css; MagicBento.jsx
React Bits,MagicBento-JS-TW,MagicBento,Interactive bento grid tiles expand + animate with various options.,registry:component,gsap@^3.13.0,,https://reactbits.dev/MagicBento,https://reactbits.dev/r/MagicBento-JS-TW.json,MagicBento/MagicBento.jsx
React Bits,MagicBento-TS-CSS,MagicBento,Interactive bento grid tiles expand + animate with various options.,registry:component,gsap@^3.13.0,,https://reactbits.dev/MagicBento,https://reactbits.dev/r/MagicBento-TS-CSS.json,MagicBento.css; MagicBento.tsx
React Bits,MagicBento-TS-TW,MagicBento,Interactive bento grid tiles expand + animate with various options.,registry:component,gsap@^3.13.0,,https://reactbits.dev/MagicBento,https://reactbits.dev/r/MagicBento-TS-TW.json,MagicBento/MagicBento.tsx
React Bits,MagicRings-JS-CSS,MagicRings,Interactive magic rings effect with customizable parameters.,registry:component,three@^0.180.0,,https://reactbits.dev/MagicRings,https://reactbits.dev/r/MagicRings-JS-CSS.json,MagicRings.css; MagicRings.jsx
React Bits,MagicRings-JS-TW,MagicRings,Interactive magic rings effect with customizable parameters.,registry:component,three@^0.180.0,,https://reactbits.dev/MagicRings,https://reactbits.dev/r/MagicRings-JS-TW.json,MagicRings/MagicRings.jsx
React Bits,MagicRings-TS-CSS,MagicRings,Interactive magic rings effect with customizable parameters.,registry:component,three@^0.180.0,,https://reactbits.dev/MagicRings,https://reactbits.dev/r/MagicRings-TS-CSS.json,MagicRings.css; MagicRings.tsx
React Bits,MagicRings-TS-TW,MagicRings,Interactive magic rings effect with customizable parameters.,registry:component,three@^0.180.0,,https://reactbits.dev/MagicRings,https://reactbits.dev/r/MagicRings-TS-TW.json,MagicRings/MagicRings.tsx
React Bits,Magnet-JS-CSS,Magnet,Elements magnetically ease toward the cursor then settle back with spring physics.,registry:component,,,https://reactbits.dev/Magnet,https://reactbits.dev/r/Magnet-JS-CSS.json,Magnet/Magnet.jsx
React Bits,Magnet-JS-TW,Magnet,Elements magnetically ease toward the cursor then settle back with spring physics.,registry:component,,,https://reactbits.dev/Magnet,https://reactbits.dev/r/Magnet-JS-TW.json,Magnet/Magnet.jsx
React Bits,Magnet-TS-CSS,Magnet,Elements magnetically ease toward the cursor then settle back with spring physics.,registry:component,,,https://reactbits.dev/Magnet,https://reactbits.dev/r/Magnet-TS-CSS.json,Magnet/Magnet.tsx
React Bits,Magnet-TS-TW,Magnet,Elements magnetically ease toward the cursor then settle back with spring physics.,registry:component,,,https://reactbits.dev/Magnet,https://reactbits.dev/r/Magnet-TS-TW.json,Magnet/Magnet.tsx
React Bits,MagnetLines-JS-CSS,MagnetLines,Animated field lines bend toward the cursor.,registry:component,,,https://reactbits.dev/MagnetLines,https://reactbits.dev/r/MagnetLines-JS-CSS.json,MagnetLines.css; MagnetLines.jsx
React Bits,MagnetLines-JS-TW,MagnetLines,Animated field lines bend toward the cursor.,registry:component,,,https://reactbits.dev/MagnetLines,https://reactbits.dev/r/MagnetLines-JS-TW.json,MagnetLines/MagnetLines.jsx
React Bits,MagnetLines-TS-CSS,MagnetLines,Animated field lines bend toward the cursor.,registry:component,,,https://reactbits.dev/MagnetLines,https://reactbits.dev/r/MagnetLines-TS-CSS.json,MagnetLines.css; MagnetLines.tsx
React Bits,MagnetLines-TS-TW,MagnetLines,Animated field lines bend toward the cursor.,registry:component,,,https://reactbits.dev/MagnetLines,https://reactbits.dev/r/MagnetLines-TS-TW.json,MagnetLines/MagnetLines.tsx
React Bits,MaskedHeading-JS-CSS,MaskedHeading,"A large headline with a drifting colour mesh or image showing through the glyphs, revealed word by word.",registry:component,gsap@^3.13.0,,https://reactbits.dev/MaskedHeading,https://reactbits.dev/r/MaskedHeading-JS-CSS.json,MaskedHeading.css; MaskedHeading.jsx
React Bits,MaskedHeading-JS-TW,MaskedHeading,"A large headline with a drifting colour mesh or image showing through the glyphs, revealed word by word.",registry:component,gsap@^3.13.0,,https://reactbits.dev/MaskedHeading,https://reactbits.dev/r/MaskedHeading-JS-TW.json,MaskedHeading/MaskedHeading.jsx
React Bits,MaskedHeading-TS-CSS,MaskedHeading,"A large headline with a drifting colour mesh or image showing through the glyphs, revealed word by word.",registry:component,gsap@^3.13.0,,https://reactbits.dev/MaskedHeading,https://reactbits.dev/r/MaskedHeading-TS-CSS.json,MaskedHeading.css; MaskedHeading.tsx
React Bits,MaskedHeading-TS-TW,MaskedHeading,"A large headline with a drifting colour mesh or image showing through the glyphs, revealed word by word.",registry:component,gsap@^3.13.0,,https://reactbits.dev/MaskedHeading,https://reactbits.dev/r/MaskedHeading-TS-TW.json,MaskedHeading/MaskedHeading.tsx
React Bits,Masonry-JS-CSS,Masonry,Responsive masonry layout with animated reflow + gaps optimization.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Masonry,https://reactbits.dev/r/Masonry-JS-CSS.json,Masonry.css; Masonry.jsx
React Bits,Masonry-JS-TW,Masonry,Responsive masonry layout with animated reflow + gaps optimization.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Masonry,https://reactbits.dev/r/Masonry-JS-TW.json,Masonry/Masonry.jsx
React Bits,Masonry-TS-CSS,Masonry,Responsive masonry layout with animated reflow + gaps optimization.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Masonry,https://reactbits.dev/r/Masonry-TS-CSS.json,Masonry.css; Masonry.tsx
React Bits,Masonry-TS-TW,Masonry,Responsive masonry layout with animated reflow + gaps optimization.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Masonry,https://reactbits.dev/r/Masonry-TS-TW.json,Masonry/Masonry.tsx
React Bits,MetaBalls-JS-CSS,MetaBalls,Liquid metaball blobs that merge and separate with smooth implicit surface animation.,registry:component,ogl@^1.0.11,,https://reactbits.dev/MetaBalls,https://reactbits.dev/r/MetaBalls-JS-CSS.json,MetaBalls.css; MetaBalls.jsx
React Bits,MetaBalls-JS-TW,MetaBalls,Liquid metaball blobs that merge and separate with smooth implicit surface animation.,registry:component,ogl@^1.0.11,,https://reactbits.dev/MetaBalls,https://reactbits.dev/r/MetaBalls-JS-TW.json,MetaBalls/MetaBalls.jsx
React Bits,MetaBalls-TS-CSS,MetaBalls,Liquid metaball blobs that merge and separate with smooth implicit surface animation.,registry:component,ogl@^1.0.11,,https://reactbits.dev/MetaBalls,https://reactbits.dev/r/MetaBalls-TS-CSS.json,MetaBalls.css; MetaBalls.tsx
React Bits,MetaBalls-TS-TW,MetaBalls,Liquid metaball blobs that merge and separate with smooth implicit surface animation.,registry:component,ogl@^1.0.11,,https://reactbits.dev/MetaBalls,https://reactbits.dev/r/MetaBalls-TS-TW.json,MetaBalls/MetaBalls.tsx
React Bits,MetallicPaint-JS-CSS,MetallicPaint,Liquid metallic paint shader which can be applied to SVG elements.,registry:component,,,https://reactbits.dev/MetallicPaint,https://reactbits.dev/r/MetallicPaint-JS-CSS.json,MetallicPaint.css; MetallicPaint.jsx
React Bits,MetallicPaint-JS-TW,MetallicPaint,Liquid metallic paint shader which can be applied to SVG elements.,registry:component,,,https://reactbits.dev/MetallicPaint,https://reactbits.dev/r/MetallicPaint-JS-TW.json,MetallicPaint/MetallicPaint.jsx
React Bits,MetallicPaint-TS-CSS,MetallicPaint,Liquid metallic paint shader which can be applied to SVG elements.,registry:component,,,https://reactbits.dev/MetallicPaint,https://reactbits.dev/r/MetallicPaint-TS-CSS.json,MetallicPaint.css; MetallicPaint.tsx
React Bits,MetallicPaint-TS-TW,MetallicPaint,Liquid metallic paint shader which can be applied to SVG elements.,registry:component,,,https://reactbits.dev/MetallicPaint,https://reactbits.dev/r/MetallicPaint-TS-TW.json,MetallicPaint/MetallicPaint.tsx
React Bits,ModelViewer-JS-CSS,ModelViewer,Three.js model viewer with orbit controls and lighting presets.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/ModelViewer,https://reactbits.dev/r/ModelViewer-JS-CSS.json,ModelViewer/ModelViewer.jsx
React Bits,ModelViewer-JS-TW,ModelViewer,Three.js model viewer with orbit controls and lighting presets.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/ModelViewer,https://reactbits.dev/r/ModelViewer-JS-TW.json,ModelViewer/ModelViewer.jsx
React Bits,ModelViewer-TS-CSS,ModelViewer,Three.js model viewer with orbit controls and lighting presets.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/ModelViewer,https://reactbits.dev/r/ModelViewer-TS-CSS.json,ModelViewer/ModelViewer.tsx
React Bits,ModelViewer-TS-TW,ModelViewer,Three.js model viewer with orbit controls and lighting presets.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/ModelViewer,https://reactbits.dev/r/ModelViewer-TS-TW.json,ModelViewer/ModelViewer.tsx
React Bits,MoltenMetal-JS-CSS,MoltenMetal,"Swirling caustic plasma filaments with molten, white-hot cores.",registry:component,ogl@^1.0.11,,https://reactbits.dev/MoltenMetal,https://reactbits.dev/r/MoltenMetal-JS-CSS.json,MoltenMetal.css; MoltenMetal.jsx
React Bits,MoltenMetal-JS-TW,MoltenMetal,"Swirling caustic plasma filaments with molten, white-hot cores.",registry:component,ogl@^1.0.11,,https://reactbits.dev/MoltenMetal,https://reactbits.dev/r/MoltenMetal-JS-TW.json,MoltenMetal/MoltenMetal.jsx
React Bits,MoltenMetal-TS-CSS,MoltenMetal,"Swirling caustic plasma filaments with molten, white-hot cores.",registry:component,ogl@^1.0.11,,https://reactbits.dev/MoltenMetal,https://reactbits.dev/r/MoltenMetal-TS-CSS.json,MoltenMetal.css; MoltenMetal.tsx
React Bits,MoltenMetal-TS-TW,MoltenMetal,"Swirling caustic plasma filaments with molten, white-hot cores.",registry:component,ogl@^1.0.11,,https://reactbits.dev/MoltenMetal,https://reactbits.dev/r/MoltenMetal-TS-TW.json,MoltenMetal/MoltenMetal.tsx
React Bits,MorphSlider-JS-CSS,MorphSlider,WebGL slider that melts between images with a displacement transition.,registry:component,ogl@^1.0.11; gsap@^3.13.0,,https://reactbits.dev/MorphSlider,https://reactbits.dev/r/MorphSlider-JS-CSS.json,MorphSlider.css; MorphSlider.jsx
React Bits,MorphSlider-JS-TW,MorphSlider,WebGL slider that melts between images with a displacement transition.,registry:component,ogl@^1.0.11; gsap@^3.13.0,,https://reactbits.dev/MorphSlider,https://reactbits.dev/r/MorphSlider-JS-TW.json,MorphSlider/MorphSlider.jsx
React Bits,MorphSlider-TS-CSS,MorphSlider,WebGL slider that melts between images with a displacement transition.,registry:component,ogl@^1.0.11; gsap@^3.13.0,,https://reactbits.dev/MorphSlider,https://reactbits.dev/r/MorphSlider-TS-CSS.json,MorphSlider.css; MorphSlider.tsx
React Bits,MorphSlider-TS-TW,MorphSlider,WebGL slider that melts between images with a displacement transition.,registry:component,ogl@^1.0.11; gsap@^3.13.0,,https://reactbits.dev/MorphSlider,https://reactbits.dev/r/MorphSlider-TS-TW.json,MorphSlider/MorphSlider.tsx
React Bits,Noise-JS-CSS,Noise,Animated film grain / noise overlay adding subtle texture and motion.,registry:component,,,https://reactbits.dev/Noise,https://reactbits.dev/r/Noise-JS-CSS.json,Noise.css; Noise.jsx
React Bits,Noise-JS-TW,Noise,Animated film grain / noise overlay adding subtle texture and motion.,registry:component,,,https://reactbits.dev/Noise,https://reactbits.dev/r/Noise-JS-TW.json,Noise/Noise.jsx
React Bits,Noise-TS-CSS,Noise,Animated film grain / noise overlay adding subtle texture and motion.,registry:component,,,https://reactbits.dev/Noise,https://reactbits.dev/r/Noise-TS-CSS.json,Noise.css; Noise.tsx
React Bits,Noise-TS-TW,Noise,Animated film grain / noise overlay adding subtle texture and motion.,registry:component,,,https://reactbits.dev/Noise,https://reactbits.dev/r/Noise-TS-TW.json,Noise/Noise.tsx
React Bits,OptionWheel-JS-CSS,OptionWheel,"Curved option picker that spins via scroll, drag, or arrow keys, fading and tilting items away from the selection.",registry:component,,,https://reactbits.dev/OptionWheel,https://reactbits.dev/r/OptionWheel-JS-CSS.json,OptionWheel.css; OptionWheel.jsx
React Bits,OptionWheel-JS-TW,OptionWheel,"Curved option picker that spins via scroll, drag, or arrow keys, fading and tilting items away from the selection.",registry:component,,,https://reactbits.dev/OptionWheel,https://reactbits.dev/r/OptionWheel-JS-TW.json,OptionWheel/OptionWheel.jsx
React Bits,OptionWheel-TS-CSS,OptionWheel,"Curved option picker that spins via scroll, drag, or arrow keys, fading and tilting items away from the selection.",registry:component,,,https://reactbits.dev/OptionWheel,https://reactbits.dev/r/OptionWheel-TS-CSS.json,OptionWheel.css; OptionWheel.tsx
React Bits,OptionWheel-TS-TW,OptionWheel,"Curved option picker that spins via scroll, drag, or arrow keys, fading and tilting items away from the selection.",registry:component,,,https://reactbits.dev/OptionWheel,https://reactbits.dev/r/OptionWheel-TS-TW.json,OptionWheel/OptionWheel.tsx
React Bits,Orb-JS-CSS,Orb,Floating energy orb with customizable hover effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Orb,https://reactbits.dev/r/Orb-JS-CSS.json,Orb.css; Orb.jsx
React Bits,Orb-JS-TW,Orb,Floating energy orb with customizable hover effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Orb,https://reactbits.dev/r/Orb-JS-TW.json,Orb/Orb.jsx
React Bits,Orb-TS-CSS,Orb,Floating energy orb with customizable hover effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Orb,https://reactbits.dev/r/Orb-TS-CSS.json,Orb.css; Orb.tsx
React Bits,Orb-TS-TW,Orb,Floating energy orb with customizable hover effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Orb,https://reactbits.dev/r/Orb-TS-TW.json,Orb/Orb.tsx
React Bits,OrbitImages-JS-CSS,OrbitImages,SVG Path customizable orbiting images effect,registry:component,motion@^12.23.12,,https://reactbits.dev/OrbitImages,https://reactbits.dev/r/OrbitImages-JS-CSS.json,OrbitImages.css; OrbitImages.jsx
React Bits,OrbitImages-JS-TW,OrbitImages,SVG Path customizable orbiting images effect,registry:component,motion@^12.23.12,,https://reactbits.dev/OrbitImages,https://reactbits.dev/r/OrbitImages-JS-TW.json,OrbitImages/OrbitImages.jsx
React Bits,OrbitImages-TS-CSS,OrbitImages,SVG Path customizable orbiting images effect,registry:component,motion@^12.23.12,,https://reactbits.dev/OrbitImages,https://reactbits.dev/r/OrbitImages-TS-CSS.json,OrbitImages.css; OrbitImages.tsx
React Bits,OrbitImages-TS-TW,OrbitImages,SVG Path customizable orbiting images effect,registry:component,motion@^12.23.12,,https://reactbits.dev/OrbitImages,https://reactbits.dev/r/OrbitImages-TS-TW.json,OrbitImages/OrbitImages.tsx
React Bits,ParticleText-JS-CSS,ParticleText,Text assembles from drifting particles that scatter and reform on demand.,registry:component,,,https://reactbits.dev/ParticleText,https://reactbits.dev/r/ParticleText-JS-CSS.json,ParticleText.css; ParticleText.jsx
React Bits,ParticleText-JS-TW,ParticleText,Text assembles from drifting particles that scatter and reform on demand.,registry:component,,,https://reactbits.dev/ParticleText,https://reactbits.dev/r/ParticleText-JS-TW.json,ParticleText/ParticleText.jsx
React Bits,ParticleText-TS-CSS,ParticleText,Text assembles from drifting particles that scatter and reform on demand.,registry:component,,,https://reactbits.dev/ParticleText,https://reactbits.dev/r/ParticleText-TS-CSS.json,ParticleText.css; ParticleText.tsx
React Bits,ParticleText-TS-TW,ParticleText,Text assembles from drifting particles that scatter and reform on demand.,registry:component,,,https://reactbits.dev/ParticleText,https://reactbits.dev/r/ParticleText-TS-TW.json,ParticleText/ParticleText.tsx
React Bits,Particles-JS-CSS,Particles,Configurable particle system.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Particles,https://reactbits.dev/r/Particles-JS-CSS.json,Particles.css; Particles.jsx
React Bits,Particles-JS-TW,Particles,Configurable particle system.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Particles,https://reactbits.dev/r/Particles-JS-TW.json,Particles/Particles.jsx
React Bits,Particles-TS-CSS,Particles,Configurable particle system.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Particles,https://reactbits.dev/r/Particles-TS-CSS.json,Particles.css; Particles.tsx
React Bits,Particles-TS-TW,Particles,Configurable particle system.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Particles,https://reactbits.dev/r/Particles-TS-TW.json,Particles/Particles.tsx
React Bits,PillNav-JS-CSS,PillNav,Minimal pill nav with sliding active highlight + smooth easing.,registry:component,react-router-dom@^6.30.1; gsap@^3.13.0,,https://reactbits.dev/PillNav,https://reactbits.dev/r/PillNav-JS-CSS.json,PillNav.css; PillNav.jsx
React Bits,PillNav-JS-TW,PillNav,Minimal pill nav with sliding active highlight + smooth easing.,registry:component,react-router-dom@^6.30.1; gsap@^3.13.0,,https://reactbits.dev/PillNav,https://reactbits.dev/r/PillNav-JS-TW.json,PillNav/PillNav.jsx
React Bits,PillNav-TS-CSS,PillNav,Minimal pill nav with sliding active highlight + smooth easing.,registry:component,react-router-dom@^6.30.1; gsap@^3.13.0,,https://reactbits.dev/PillNav,https://reactbits.dev/r/PillNav-TS-CSS.json,PillNav.css; PillNav.tsx
React Bits,PillNav-TS-TW,PillNav,Minimal pill nav with sliding active highlight + smooth easing.,registry:component,react-router-dom@^6.30.1; gsap@^3.13.0,,https://reactbits.dev/PillNav,https://reactbits.dev/r/PillNav-TS-TW.json,PillNav/PillNav.tsx
React Bits,PixelBlast-JS-CSS,PixelBlast,Exploding pixel particle bursts with optional liquid postprocessing.,registry:component,postprocessing@^6.36.0; three@^0.180.0,,https://reactbits.dev/PixelBlast,https://reactbits.dev/r/PixelBlast-JS-CSS.json,PixelBlast.css; PixelBlast.jsx
React Bits,PixelBlast-JS-TW,PixelBlast,Exploding pixel particle bursts with optional liquid postprocessing.,registry:component,postprocessing@^6.36.0; three@^0.180.0,,https://reactbits.dev/PixelBlast,https://reactbits.dev/r/PixelBlast-JS-TW.json,PixelBlast/PixelBlast.jsx
React Bits,PixelBlast-TS-CSS,PixelBlast,Exploding pixel particle bursts with optional liquid postprocessing.,registry:component,postprocessing@^6.36.0; three@^0.180.0,,https://reactbits.dev/PixelBlast,https://reactbits.dev/r/PixelBlast-TS-CSS.json,PixelBlast.css; PixelBlast.tsx
React Bits,PixelBlast-TS-TW,PixelBlast,Exploding pixel particle bursts with optional liquid postprocessing.,registry:component,postprocessing@^6.36.0; three@^0.180.0,,https://reactbits.dev/PixelBlast,https://reactbits.dev/r/PixelBlast-TS-TW.json,PixelBlast/PixelBlast.tsx
React Bits,PixelCard-JS-CSS,PixelCard,Card content revealed through pixel expansion transition.,registry:component,,,https://reactbits.dev/PixelCard,https://reactbits.dev/r/PixelCard-JS-CSS.json,PixelCard.css; PixelCard.jsx
React Bits,PixelCard-JS-TW,PixelCard,Card content revealed through pixel expansion transition.,registry:component,,,https://reactbits.dev/PixelCard,https://reactbits.dev/r/PixelCard-JS-TW.json,PixelCard/PixelCard.jsx
React Bits,PixelCard-TS-CSS,PixelCard,Card content revealed through pixel expansion transition.,registry:component,,,https://reactbits.dev/PixelCard,https://reactbits.dev/r/PixelCard-TS-CSS.json,PixelCard.css; PixelCard.tsx
React Bits,PixelCard-TS-TW,PixelCard,Card content revealed through pixel expansion transition.,registry:component,,,https://reactbits.dev/PixelCard,https://reactbits.dev/r/PixelCard-TS-TW.json,PixelCard/PixelCard.tsx
React Bits,PixelSnow-JS-CSS,PixelSnow,Falling pixelated snow effect with customizable density and speed.,registry:component,three@^0.180.0,,https://reactbits.dev/PixelSnow,https://reactbits.dev/r/PixelSnow-JS-CSS.json,PixelSnow.css; PixelSnow.jsx
React Bits,PixelSnow-JS-TW,PixelSnow,Falling pixelated snow effect with customizable density and speed.,registry:component,three@^0.180.0,,https://reactbits.dev/PixelSnow,https://reactbits.dev/r/PixelSnow-JS-TW.json,PixelSnow/PixelSnow.jsx
